ID	adj.P.Val	P.Value	t	B	logFC	AveExpr
ILMN_1703123	0.441536847164451	0.0220003263646595	-2.53246636028806	-3.37323414103552	-1.09580927115121	8.4011865501195
ILMN_1811851	0.472737918846622	0.027433653045189	2.42295711366626	-3.37367353047754	0.691624380405454	5.17489393342776
ILMN_1661490	0.451317199012986	0.023529131434264	-2.49926770479365	-3.37417411839271	-0.489150417653638	7.57742685011324
ILMN_1799028	0.464390109718367	0.025743070763967	2.45464848289442	-3.37473071573769	0.584043009740028	6.35102083392564
ILMN_1736742	0.464390109718367	0.0257574489033527	2.45437076054672	-3.37701184151699	0.843443385591943	6.4550619724848
ILMN_1741801	0.472737918846622	0.0275288725621269	-2.42122745800378	-3.38062561642877	-1.2672214542575	4.91945189068032
ILMN_1662897	0.470954727598435	0.0269737664270152	2.43139145659281	-3.38292724437308	1.36769588995073	3.3981398814398
ILMN_1665717	0.436466000158705	0.0203302171287685	2.57133996217657	-3.38296644189318	0.502083264402536	10.3636918968394
ILMN_1690035	0.46909852208741	0.0264854436020496	2.44049716833453	-3.38359050882332	0.942296479498807	6.05667126422808
ILMN_1699362	0.438547198107805	0.0208245385953588	2.55952646806521	-3.38364852925309	0.489876265095667	9.86889990847341
ILMN_1756261	0.47410507944978	0.0286529562308756	-2.40122399785154	-3.38368524733795	-0.785828104563887	4.41846732735015
ILMN_1696542	0.451951900078193	0.0237489003925027	2.49466458182488	-3.38687049019908	0.992414908558197	8.0308840873309
ILMN_1745887	0.431010852143481	0.0195782130442479	2.58984762333331	-3.38757831283007	0.450374727706659	11.2549434161555
ILMN_1747697	0.479274718752695	0.0296239836453738	-2.38453028402915	-3.39291106863424	-0.979483402897718	3.94621485263511
ILMN_1732519	0.47410507944978	0.0284907883681937	2.40406371480135	-3.39411264087704	1.49143513853603	5.31093573867276
ILMN_1680856	0.464390109718367	0.0259074606333838	-2.45148190203775	-3.39538740313579	-0.562802537525478	6.47836331617686
ILMN_1749667	0.438572510429166	0.0214803959931826	2.54425822003451	-3.39572570583026	0.969013439504085	9.65818062473605
ILMN_1656369	0.441536847164451	0.0221592249090986	-2.5289154322133	-3.39785738301102	-1.06688594608513	8.71227181920592
ILMN_1762714	0.480982045159813	0.0298324872453938	2.3810129255458	-3.40023476931929	2.27383629064994	4.58044174547309
ILMN_1721629	0.467559865508878	0.0263494250610441	2.44306171950322	-3.40105657992061	0.54430306890959	6.51556565940765
ILMN_1781388	0.431010852143481	0.0190763209799665	2.60258114709888	-3.40409462796137	0.415721189027051	12.1571082405133
ILMN_1679268	0.464390109718367	0.0255653187754571	-2.4580940340987	-3.4064920759193	-1.49626473833623	6.67232759776035
ILMN_1688480	0.430630075809775	0.0190210527735641	2.60400286522716	-3.40650298147324	0.601798330683447	12.2807624491926
ILMN_1795930	0.441536847164451	0.0220339088418909	-2.53171386064879	-3.40709761856573	-0.990761550092154	9.02376305885555
ILMN_1682099	0.469753391372013	0.0266508187157381	-2.43739581508089	-3.41101503438965	-1.23325711228948	6.114968730504
ILMN_1668605	0.464390109718367	0.0260295365525874	2.44914266169346	-3.4136260067638	0.65587723046778	7.01957936947553
ILMN_1777483	0.470954727598435	0.0270371517021107	-2.43022094395663	-3.41439673817294	-0.556676195737563	6.07768746910905
ILMN_1782079	0.456826382390682	0.0244521342922617	2.48020178996066	-3.4155203058754	0.618871027511086	7.95421082429124
ILMN_1812759	0.473166263960152	0.0282148491874799	-2.40893084365535	-3.41564004836103	-0.866026292372229	5.21953514687158
ILMN_1788160	0.443966683726452	0.0226192758672604	2.5187694149978	-3.42409233879664	0.682931054324282	9.23045457086398
ILMN_1719641	0.443966683726452	0.0226066722554103	2.51904475426008	-3.424880805285	0.610443376534407	9.29390428817478
ILMN_1805225	0.443966683726452	0.0225659361291626	-2.51993567639941	-3.427791115399	-0.677660608953719	9.03071850016467
ILMN_1676998	0.456826382390682	0.0246905904354606	2.47538702324607	-3.42820730681586	1.10354357855167	8.18881647250653
ILMN_1815649	0.472737918846622	0.0275770502350009	-2.42035446191786	-3.4297321298196	-1.02527357443009	5.85525110859099
ILMN_1724493	0.451317199012986	0.0234216711786724	-2.50153335371128	-3.43033241383036	-0.566848270605956	8.51329807742772
ILMN_1769144	0.484149055032243	0.0308317136242624	2.36447058575118	-3.43147773001561	1.27666422509472	3.80439983622112
ILMN_1815874	0.451317199012986	0.0236355024705048	-2.49703466532719	-3.43154745719608	-0.523219105706945	8.39169911258418
ILMN_1667034	0.445946971777321	0.022754129243074	2.51583248575933	-3.43161044849046	0.782201497184911	9.3057027184404
ILMN_1660063	0.438572510429166	0.0210315178318242	-2.55465916549022	-3.43192751811047	-0.45415751562528	10.5625741370559
ILMN_1752915	0.441536847164451	0.0218573726832102	-2.53568186404871	-3.43450772074842	-0.500272194361408	9.82369843244914
ILMN_1689378	0.472737918846622	0.0276852836488502	-2.41839846659098	-3.43560801877104	-0.92793763520854	6.04048870693878
ILMN_1677305	0.464390109718367	0.0260163273625045	-2.44939527777689	-3.43927364954129	-1.03320022862363	7.12769452679837
ILMN_1778536	0.472743629019822	0.0278424808351626	-2.41557039556968	-3.43995655440705	-1.07879990327366	5.91763127437233
ILMN_1703649	0.487383327915842	0.0313638650589358	2.35586502324551	-3.44709339762667	0.955912288955794	3.63939734566535
ILMN_1731135	0.47410507944978	0.0285650452003387	2.40276152196167	-3.4481647159831	1.01934054286232	6.13283605927634
ILMN_1755134	0.472737918846622	0.0275045249178063	2.42166919379489	-3.44991999710472	0.94526893121584	6.88123777897995
ILMN_1688504	0.477463007308417	0.0290892091879319	-2.39365920766934	-3.45009681461489	-0.622324675430104	5.46080992314803
ILMN_1657718	0.451317199012986	0.0236427473063197	2.49688292188344	-3.45102895778488	0.535434453149728	9.00165590815987
ILMN_1764228	0.451317199012986	0.0236468077770874	-2.4967978944036	-3.45336092404179	-0.668841425005763	8.74345293073508
ILMN_1758731	0.431283978139807	0.0196826923920996	2.58723610599906	-3.45639414713375	0.513306403832976	12.519295278489
ILMN_1789074	0.431010852143481	0.0193595175466611	-2.59535737845495	-3.45669543308047	-0.905480432422552	12.4352856482538
ILMN_1808816	0.472743629019822	0.0279298855727158	2.41400443501114	-3.45915944429686	0.72304966696282	6.75739489262508
ILMN_1812070	0.476158559951309	0.0289009498348331	-2.3969105110636	-3.46262699405235	-0.932024317159368	5.78965910573025
ILMN_1704290	0.48439775321746	0.03091351132406	2.36313879259274	-3.46317170692563	0.868067611340794	5.09689756851984
ILMN_1775170	0.441536847164451	0.0221132652884629	-2.5299400037883	-3.46472842024011	-0.848103418760095	10.2278759206309
ILMN_1737058	0.456826382390682	0.0246019725653737	-2.47717118137851	-3.46541082273469	-0.935972841286189	8.32092815153096
ILMN_1666889	0.438572510429166	0.021520656451854	-2.54333547966032	-3.46746256887297	-0.50720953199191	10.9388211111226
ILMN_1773407	0.454551927823068	0.0240930701393892	-2.48753636806315	-3.46925846776772	-0.383500306292961	8.78774281049946
ILMN_1679428	0.453194785762242	0.0238817597691937	-2.49190135430882	-3.47191552557365	-0.554851599636336	8.9323072744627
ILMN_1654398	0.443966683726452	0.0225388858061154	2.52052812669642	-3.47530282940015	0.432615523945994	10.3351286296363
ILMN_1656682	0.441536847164451	0.0221580174302598	2.52894232452806	-3.47690972953684	0.674909609102311	10.7526954615589
ILMN_1695107	0.48838624934795	0.0315666493794804	-2.35262173836193	-3.48167882172342	-0.96390943681855	4.81844391130073
ILMN_1700031	0.494594059666492	0.0328448724414882	-2.33261661657804	-3.4851397972975	-0.682333356017717	4.26784393459299
ILMN_1812517	0.427887699340223	0.0183133719464782	2.62256471316587	-3.48570615332315	2.59918364175721	2.14159759835233
ILMN_1680937	0.496008851202693	0.032985072385282	-2.33046694022945	-3.48762086944499	-1.33602035661737	4.33540416644102
ILMN_1699665	0.451317199012986	0.0233439770797832	2.50317757508509	-3.49183313611379	0.736942789891955	10.0962678013685
ILMN_1744567	0.496266741285366	0.0337730438819151	-2.31854175359991	-3.49655666239409	-1.13621216689762	3.23959035780503
ILMN_1755383	0.470954727598435	0.0270428653270292	2.43011555978588	-3.49792751385222	0.705430083168046	7.9112622223194
ILMN_1802376	0.496266741285366	0.0332465073247753	2.32648111201347	-3.50028362918311	0.900654952508251	4.74986495849327
ILMN_1762835	0.464390109718367	0.0256947310893471	2.45558326894687	-3.50179371494656	0.644654476735914	8.62285768391975
ILMN_1670456	0.460077550839135	0.0250868575432809	2.46748235228455	-3.50216423536607	0.557772130231102	8.96233425140566
ILMN_1694070	0.497070551701052	0.0344856654176878	2.3079788076151	-3.50403053008539	0.998070500882022	4.33617233066
ILMN_1676289	0.469753391372013	0.0266519135307402	2.43737534412961	-3.50967979884368	0.485674819103497	8.19775056704018
ILMN_1805148	0.481004032416572	0.0299014380060552	2.37985484046046	-3.51190234928239	0.63595607713605	6.63930120860905
ILMN_1652777	0.479274718752695	0.029674080142102	-2.38368306072748	-3.51222078820309	-0.796208795081178	6.45049323596166
ILMN_1664364	0.498608765743007	0.0349341302630086	-2.30143540139934	-3.51245129868236	-0.981739513552117	3.75227616146215
ILMN_1777190	0.438572510429166	0.0212537052071906	-2.54948473289726	-3.51321821680983	-1.25851689124866	11.8262954498123
ILMN_1761322	0.441536847164451	0.0219827391667371	2.53286088139455	-3.51336135825707	0.622521512595595	11.7948330591439
ILMN_1707710	0.496266741285366	0.0339703898116225	-2.31559586639754	-3.51389589101105	-1.32193034900107	2.90341957299802
ILMN_1705985	0.46909852208741	0.0265075853620332	-2.44008087568307	-3.51504668524313	-0.790260455106558	8.07700342998583
ILMN_1761259	0.470954727598435	0.0270267595599366	-2.43041267427147	-3.51657295029286	-0.579340632853874	7.88175715900575
ILMN_1727107	0.499006366224935	0.035266004710741	2.29664341636335	-3.51832543887111	1.60481582759834	4.24804155238188
ILMN_1766054	0.456826382390682	0.0243854931228644	-2.48155531982246	-3.52059330402286	-0.559342691924765	9.55017611398242
ILMN_1732336	0.493111392313153	0.0325961989587858	2.33645072438483	-3.52137638058598	1.34518517880904	3.25454937183646
ILMN_1750508	0.496008851202693	0.0330143733113361	-2.33001875149665	-3.52192755062999	-1.24914393042657	2.64223879339602
ILMN_1657502	0.482868571010791	0.0302581673427435	-2.37390305527663	-3.52394844432372	-0.735758869360389	6.36077765870275
ILMN_1695946	0.47410507944978	0.0284296096703108	2.40513896813877	-3.52401940026465	0.792652486935441	7.68280196479577
ILMN_1763638	0.469612451060497	0.0265723898513403	-2.43886435459234	-3.52932264261247	-0.648199539044734	8.32636163173411
ILMN_1739633	0.456826382390682	0.0245116326175065	2.47899628525731	-3.52960202116402	0.781833082461066	9.98027420684956
ILMN_1664931	0.456826382390682	0.0243923263749851	-2.48141637048198	-3.52961106032976	-0.393414254037108	9.78139655448873
ILMN_1680320	0.500370172688913	0.035559631640611	-2.29243864345044	-3.5300152194872	-1.27317872638891	3.15793450464446
ILMN_1793743	0.456826382390682	0.0245493701602499	-2.47823311452481	-3.53406033501804	-0.509404417851641	9.7264292018192
ILMN_1797191	0.500370172688913	0.0354487610281544	-2.2940225050805	-3.53429250765173	-1.13268370419439	4.09030625542391
ILMN_1758128	0.456826382390682	0.0247704199422866	-2.4737849857252	-3.53695446951956	-0.678780620143986	9.59603173940753
ILMN_1769895	0.496266741285366	0.0339191573774875	-2.3163590997826	-3.53831166908321	-1.05261775837157	4.71262074833632
ILMN_1658759	0.467559865508878	0.0263296427529548	2.44343574444204	-3.54078259844191	0.441449314162396	8.87707053858717
ILMN_1694011	0.502824485584967	0.0365314568005528	-2.27874920676351	-3.54272377580817	-1.12543696534296	3.52465984881362
ILMN_1767422	0.443966683726452	0.0225320930234266	-2.52067700684571	-3.54460845976921	-0.452958101833987	11.7512617727406
ILMN_1796349	0.472743629019822	0.0278810256335235	-2.41487924917806	-3.54591023891378	-0.781172590318709	7.8870360854895
ILMN_1811692	0.48838624934795	0.0316034367090241	2.35203546458109	-3.54627664395283	0.597916132498539	6.35916047587969
ILMN_1732609	0.473166263960152	0.028089351617991	2.41115926972466	-3.5471044545518	0.538013340369935	8.10553826971499
ILMN_1763000	0.479274718752695	0.0295770434922789	-2.38532535085525	-3.55044680425663	-0.770262137100165	7.19871829014045
ILMN_1695058	0.496266741285366	0.0343618448191311	-2.30979943185001	-3.55061694836955	-0.815644311331503	4.76481623364857
ILMN_1786257	0.492893801619173	0.032544278882326	-2.33725469492255	-3.55521895399725	-1.01888053358726	5.67119766720332
ILMN_1740216	0.477457398307529	0.0290525063778628	2.39429152116586	-3.55915001566943	0.596705955610378	7.85974980163326
ILMN_1742968	0.498707534074414	0.0349790296917626	-2.30078461305006	-3.56007219222819	-0.67836929778285	4.69337106923804
ILMN_1704452	0.479274718752695	0.0294902001686256	2.38679942541228	-3.5602329107375	0.573935449101521	7.70106811876412
ILMN_1676893	0.464390109718367	0.0258560183459482	-2.45247076922349	-3.56308475313515	-0.559868198435421	9.35930960468661
ILMN_1747627	0.492893801619173	0.0323603750239635	2.34011209766338	-3.56330856882011	0.925451935604725	6.36928826115274
ILMN_1718129	0.473166263960152	0.0282080451044593	2.40905142230029	-3.5640851317164	0.498122555653092	8.30202604833566
ILMN_1655167	0.496266741285366	0.0333542489767147	2.32484701216584	-3.56511858500784	0.707475839639726	5.82657666622232
ILMN_1777534	0.484149055032243	0.0308347805568029	-2.36442059154512	-3.56607750132713	-1.25163322740347	6.75279281691451
ILMN_1750330	0.489615155969306	0.0318430693167152	-2.34823206071668	-3.56685277248847	-0.854251114021965	6.29300656039039
ILMN_1759545	0.492818747041545	0.0323141376287236	2.34083290241774	-3.56813657716043	1.06381427932507	6.52793082556112
ILMN_1772118	0.47410507944978	0.0285255291354247	-2.40345409173139	-3.56818524532536	-0.715315385456473	7.93690900341823
ILMN_1696615	0.48838624934795	0.0315081252448978	-2.35355574953706	-3.56823905394676	-1.02624687281238	6.52373024859788
ILMN_1760858	0.472743629019822	0.0278848953524389	-2.41480991103075	-3.56863733331806	-0.39476965163451	8.3004624964311
ILMN_1692790	0.498405680431823	0.0347679216617676	-2.30385130187185	-3.57104178778824	-0.859116018390768	5.02412003272458
ILMN_1690880	0.496266741285366	0.0337491407510768	2.31889966009221	-3.57134744561263	1.15277860107743	5.87404199047822
ILMN_1705655	0.472737918846622	0.0274484530125985	-2.42268790214414	-3.57226263147958	-0.790344497054216	8.53018997828229
ILMN_1798270	0.46088635150687	0.0251660584898656	-2.46591664385521	-3.57400176715167	-0.438269143923403	10.1598546154048
ILMN_1772880	0.482868571010791	0.030370879055424	-2.37203623529458	-3.57538941045034	-1.31503918151178	7.12691047045421
ILMN_1764964	0.456826382390682	0.0246848228268866	-2.47550295885223	-3.57575767289804	-0.345747854493966	10.5821195540312
ILMN_1714861	0.4703466867882	0.0267740722487743	-2.43509618004209	-3.57619409189035	-1.27305154540958	8.93707814722406
ILMN_1813544	0.463740815933584	0.0253925555293768	2.46146465891621	-3.57625357245763	0.644127513238987	10.2563941906667
ILMN_1762990	0.472737918846622	0.0274329895943979	2.42296918504816	-3.57689536568978	0.443502690583895	8.86536348759504
ILMN_1715613	0.506283042326819	0.0381645389180523	2.25649106545073	-3.57761581899925	1.0866657560455	4.28980583320226
ILMN_1662169	0.502823090322425	0.0364930626058389	-2.27928356562084	-3.57783165360717	-0.922265904432276	4.44563276737586
ILMN_1773284	0.490949214458955	0.0320624712773744	-2.34477320384457	-3.57875363599526	-0.92650870643793	6.37701473994345
ILMN_1698725	0.464390109718367	0.0255128166766215	2.45911607026724	-3.58000383593483	0.53314295604239	10.2125923641218
ILMN_1652825	0.499006366224935	0.0351856429234052	-2.29779989908647	-3.58104413134909	-0.847089863949497	4.98424605456174
ILMN_1806306	0.4857801186415	0.0311127164555252	-2.3599092053881	-3.58169228645166	-0.902909457862262	6.99052647104452
ILMN_1724533	0.478848588812199	0.0293194932149119	-2.38970893246136	-3.58359537656374	-1.25492982260398	7.77115304451929
ILMN_1701032	0.498608765743007	0.0349134701745048	-2.30173511839565	-3.58526103323261	-0.982390381816364	5.1809349054464
ILMN_1676924	0.500370172688913	0.0357055798194936	-2.29036068193237	-3.58554125726465	-1.58202646963906	4.88246195307625
ILMN_1772218	0.464390109718367	0.0258378810669894	-2.45281986275618	-3.58658228382556	-0.580369446821955	9.887682481997
ILMN_1708936	0.472737918846622	0.0276353016393084	-2.4193008445043	-3.58845793075632	-0.485464679382819	8.72817217932127
ILMN_1705116	0.496266741285366	0.033597906094591	2.32116963573714	-3.58898666749069	0.687535566924971	6.21934850526547
ILMN_1742906	0.48838624934795	0.0315415596565946	-2.35302195677747	-3.58945096902369	-0.9550994190435	6.91366398854528
ILMN_1656927	0.4857801186415	0.0310806947854406	2.36042704157217	-3.592674027402	0.971077671232877	7.59993956664137
ILMN_1772155	0.496266741285366	0.0341813996593062	2.31246365072864	-3.59301701836039	0.678052667555434	5.94654875504878
ILMN_1756777	0.479274718752695	0.0294103243164951	2.38815884211113	-3.59323492378073	0.876417315355728	8.28660497442172
ILMN_1772459	0.461078379763062	0.0252116576551579	2.46501731600795	-3.59328016853578	0.580354384017335	10.7491675529161
ILMN_1754660	0.472743629019822	0.0279163614199511	2.41424643416188	-3.59456745732246	0.631697979805645	8.93361787678872
ILMN_1721283	0.442086755702243	0.0222204903482964	2.52755278639679	-3.59702577663555	0.849726232093493	13.0762632518849
ILMN_1688565	0.484731910874151	0.0309717518257111	2.36219256096234	-3.59871197383002	0.588273344711665	7.63241540637553
ILMN_1814327	0.496266741285366	0.0341224656197352	-2.31333664118181	-3.60080278389467	-0.962899935321668	5.78812668616914
ILMN_1657156	0.477701691199277	0.0291765102689681	2.39215820107785	-3.60135622520507	0.547552785247488	8.42152993740595
ILMN_1733769	0.499006366224935	0.0351876493417949	2.29777099482979	-3.60296767287008	0.745821471232631	5.67427781802137
ILMN_1689220	0.50803447969944	0.0391603279563854	2.24334970275244	-3.60412008681208	1.0084151122233	3.42806982109369
ILMN_1814619	0.50216810243024	0.0363027398788912	2.28194017726163	-3.60587493584068	0.875312410581401	5.33205971610288
ILMN_1664330	0.500370172688913	0.035743448479339	-2.28982281475071	-3.60662470171037	-0.675117878263938	5.16789469848816
ILMN_1702928	0.503736913896525	0.0366744718364997	2.27676335887798	-3.60688611023914	0.970754890210683	5.25719846830106
ILMN_1798181	0.489615155969306	0.031775063230626	-2.34930870674394	-3.60726008777151	-0.745897007083555	7.13547316310706
ILMN_1684349	0.503659835708888	0.0366305036251609	-2.27737311439778	-3.60754969296722	-0.824668226181748	4.86979862700664
ILMN_1761969	0.482868571010791	0.0302948798139803	-2.37329427835474	-3.60991722509848	-0.416525590696157	7.83042426648351
ILMN_1750386	0.472737918846622	0.027288049709412	2.425612965508	-3.61045138462492	2.9155660568601	10.5075050352216
ILMN_1742187	0.496266741285366	0.034346754347431	-2.31002173677038	-3.6122680334611	-0.85490787750391	5.95237532760434
ILMN_1699254	0.500980518707207	0.0359015054530106	-2.28758357516085	-3.62232067731059	-0.642744830887088	5.40318167740736
ILMN_1716838	0.508193351869708	0.0398632651002543	2.23425862309761	-3.62327281789955	1.04185345011512	4.51025436183368
ILMN_1755721	0.508193351869708	0.040412223076816	-2.227261788721	-3.62435384748946	-1.04558108974163	4.04249939774771
ILMN_1744835	0.456826382390682	0.0247601854414717	-2.47399010074367	-3.62485654795022	-0.408446881790358	11.6996680243181
ILMN_1730986	0.492893801619173	0.032542778548772	-2.33727794509313	-3.62489314258859	-0.894392229819079	7.05820123272123
ILMN_1742738	0.496266741285366	0.0340748832095639	2.31404250832754	-3.62499382752872	0.72471257106234	6.72009089847415
ILMN_1683234	0.508193351869708	0.0393261502836116	-2.24119155513918	-3.62533434478906	-1.02923106647196	4.33760046082909
ILMN_1659660	0.496266741285366	0.0342634503086231	-2.31125057259676	-3.62636051585349	-0.974407858963836	6.29775450006178
ILMN_1661994	0.470954727598435	0.0269349332930593	-2.43210985658415	-3.62717891502541	-0.670984182752706	9.92032467594983
ILMN_1663033	0.500370172688913	0.0355873673674574	2.29204314007656	-3.62797930115727	0.584134957733957	5.9578811198391
ILMN_1751028	0.483753470250495	0.030540829094331	-2.36923365306134	-3.62891052319604	-0.659043896280509	7.94208980898154
ILMN_1656318	0.508193351869708	0.0406689658687772	2.22401962355739	-3.63067236857222	1.44563137841021	3.60126707881228
ILMN_1744912	0.472737918846622	0.0272841465954476	2.42568434333822	-3.63078351886306	0.539841842632352	10.0306772547272
ILMN_1734194	0.493464092931255	0.0326584331976683	-2.33548861971435	-3.63241010178618	-0.560080246760808	7.19551858352236
ILMN_1804327	0.464390109718367	0.0260575108885785	2.44860807265873	-3.63333318731691	0.488340008712191	10.9990842777703
ILMN_1777745	0.484149055032243	0.0306464994280218	-2.36749845635888	-3.63396796174617	-0.582239367275671	8.0269779223675
ILMN_1789639	0.496266741285366	0.0343921052905097	2.3093539250793	-3.63453613079147	1.42433990633927	6.88346676044869
ILMN_1736862	0.459729393515786	0.0249628404216553	-2.46994344409387	-3.63566458058272	-0.741898020718585	11.611626502002
ILMN_1782142	0.509442109173747	0.0411619548875494	2.21784694529498	-3.63702225954111	1.45510778684384	3.62332860161218
ILMN_1705442	0.477733589714775	0.0292148406473966	-2.39150050390781	-3.63944565022888	-0.638354625864947	8.75552849486821
ILMN_1706935	0.496266741285366	0.0336559898857528	2.32029669202634	-3.63980604356143	0.879196545636119	7.22659051485972
ILMN_1739576	0.505437987163704	0.0374760980490554	-2.26576401545752	-3.64267980192228	-0.681915648991823	5.12008232229304
ILMN_1812795	0.496266741285366	0.0334316305123983	2.323676422597	-3.64609508979179	0.877179653467465	7.43429919077182
ILMN_1711049	0.505274600953744	0.0370166920804126	2.27204054829835	-3.64668238779801	0.926746062117028	5.77482905719511
ILMN_1691119	0.479274718752695	0.0296441387206803	-2.38418926307717	-3.64743681749002	-1.02597819444765	8.60309493819942
ILMN_1692938	0.506283042326819	0.037745870642894	-2.26211158739516	-3.64828604982467	-0.754552775212275	5.194524511523
ILMN_1668960	0.482868571010791	0.0302730321158373	-2.37365647973573	-3.64893977510121	-0.753495577072915	8.35551061979942
ILMN_1681975	0.496266741285366	0.0343835619522545	-2.30947966642074	-3.64963373049348	-1.07833411390114	6.59324769869198
ILMN_1745415	0.47410507944978	0.0285704747982024	2.40266643177742	-3.65003093980518	0.557808576871508	9.57012960540779
ILMN_1723463	0.505274600953744	0.0371919017355077	-2.26963827806551	-3.65135015524102	-0.759776979050093	5.42482755331947
ILMN_1659463	0.496266741285366	0.0331309978820713	-2.32823853605125	-3.65264550623578	-0.457960096619629	7.3467792557775
ILMN_1712998	0.47410507944978	0.0286968714991913	-2.40045760210732	-3.65312172060028	-2.08628700644307	9.11590531376568
ILMN_1696521	0.513220673348578	0.0426793739596427	-2.19926798197825	-3.65420281263051	-1.13761561173755	3.73693314415296
ILMN_1786254	0.50803447969944	0.0391926683371817	-2.24292813347625	-3.65456194179126	-1.52997478782856	2.3756414854489
ILMN_1678564	0.508193351869708	0.0405625957253344	2.22536056479522	-3.65538601734351	1.021241661024	4.80418052689774
ILMN_1770610	0.505274600953744	0.0370702495793362	2.27130510927305	-3.65571340430022	0.567771662665666	5.8166833753592
ILMN_1671288	0.513220673348578	0.0427050848074388	2.19895847990369	-3.65828125685671	1.20656231950875	4.26959645590151
ILMN_1801488	0.513220673348578	0.0424651090230508	2.20185398553226	-3.65829878098951	1.17747341198608	4.44267567967868
ILMN_1666625	0.506025847097737	0.0376503885929852	-2.26340152648976	-3.65869950761182	-0.704627264116645	5.35887513292678
ILMN_1661010	0.506283042326819	0.0388332991656842	2.24763090563972	-3.66005846716246	0.972964816641552	5.36851144611899
ILMN_1733055	0.471711211998569	0.0271222271768273	2.42865394924787	-3.66052311158076	0.975028452143373	10.9287375404908
ILMN_1658182	0.486754781613814	0.0312409170000366	-2.35784101442724	-3.66073325804979	-0.870088819284104	8.11985648959615
ILMN_1708103	0.506283042326819	0.0387025747825698	-2.24935161942151	-3.66272141823602	-1.69344417222218	2.23677323848432
ILMN_1809636	0.484149055032243	0.030860769100753	-2.36399713832633	-3.66362460640029	-0.566654447936745	8.39433439971881
ILMN_1681617	0.472737918846622	0.027668798182555	-2.41869592625339	-3.66594086829983	-0.829190554876547	10.2442667273066
ILMN_1761260	0.477701691199277	0.0291433254231428	-2.39272826463048	-3.66667622182455	-0.410621258580107	9.33639731725813
ILMN_1724240	0.479274718752695	0.029476277509405	-2.38703612749373	-3.66895409771417	-0.476498407748434	9.16802128143301
ILMN_1807264	0.482868571010791	0.0304005621718564	2.37154568253154	-3.66939546782147	0.537238606969764	8.92161280789669
ILMN_1795407	0.508193351869708	0.0402163335928038	2.22974836087504	-3.6718625771014	0.865973258804116	5.09123995179162
ILMN_1765274	0.507742529532867	0.0390739579447501	-2.24447715532117	-3.67198112619692	-0.627541964269513	5.10361170720999
ILMN_1700207	0.505437987163704	0.0373667413264547	-2.2672515578893	-3.67301450458483	-0.686623206423132	5.8057452609568
ILMN_1756445	0.496266741285366	0.0337656139439176	2.3186529782201	-3.676271971072	0.49264109887879	7.65604195833987
ILMN_1718783	0.501657698392578	0.0362157985019016	2.28315806509542	-3.67713648602212	0.767338713135269	6.74021763952755
ILMN_1651666	0.498405680431823	0.0346858081300568	-2.30504883259207	-3.67831767567816	-0.749829374744706	7.08700263741455
ILMN_1765857	0.484149055032243	0.0306870444874837	-2.36683416256673	-3.6786311338611	-0.475964843883894	8.7138934890279
ILMN_1666825	0.51375877531033	0.0432511003905943	2.19242599038416	-3.67945430904156	1.10676705870014	4.5052186504437
ILMN_1815057	0.473166263960152	0.0281284310849558	-2.41046434248817	-3.68024975732827	-0.508213923533415	10.2797661565184
ILMN_1697952	0.51482275881107	0.0437154349306483	2.18693039657274	-3.68155796754269	1.02371284123179	4.46889935471415
ILMN_1660364	0.505437987163704	0.03744247722098	-2.2662209177667	-3.6836400637084	-1.07580386680002	5.94685023820023
ILMN_1739876	0.470954727598435	0.0269605754360662	2.43163537600377	-3.6837358406431	0.462395658346443	11.4691167581441
ILMN_1701455	0.496266741285366	0.0342195206435957	-2.31189971293775	-3.68478808695065	-0.610894401825964	7.37744464013328
ILMN_1753083	0.508193351869708	0.0407529966886606	-2.22296259602175	-3.68542942672392	-0.589209789800542	4.74639992677367
ILMN_1682979	0.505437987163704	0.0373710039868392	-2.26719349854421	-3.68604658025478	-0.792885756822802	6.0076692709124
ILMN_1718253	0.513220673348578	0.042211509433687	-2.20493036341694	-3.68605877456341	-0.731296491778996	4.4319039119102
ILMN_1739310	0.500980518707207	0.0358701665933765	-2.28802683053117	-3.68682284885655	-0.636790107893725	6.73979575597196
ILMN_1721833	0.496266741285366	0.0336844281866483	2.31986980512206	-3.68765051259209	0.86844393259165	7.93827500130292
ILMN_1661971	0.520963968314807	0.0450226215429999	-2.17174374504013	-3.68814401769107	-1.04594152514945	3.3532367743675
ILMN_1684755	0.496266741285366	0.0339043710456364	-2.31657957898864	-3.6894816400232	-0.593594059601482	7.58292470165426
ILMN_1786308	0.496266741285366	0.034002361461423	-2.31512011479722	-3.69020996846543	-0.893211611931875	7.4767712542733
ILMN_1769960	0.513220673348578	0.0421028596123904	2.2062536115554	-3.69059889640012	0.632375765402969	4.78635435831791
ILMN_1677198	0.502823090322425	0.0364924099943823	-2.27929265299632	-3.69150101710452	-0.922287836237208	6.49504229901341
ILMN_1708432	0.506283042326819	0.038864770898289	-2.24721744953064	-3.69157202607834	-0.796957842926142	5.48612860522462
ILMN_1706546	0.496266741285366	0.0339152272848051	-2.31641769268483	-3.69266088144876	-0.723302859029157	7.63580736015489
ILMN_1814230	0.4703466867882	0.0267930334108274	-2.43474329435179	-3.6939703101877	-0.419770035535286	11.6622027961091
ILMN_1788629	0.508193351869708	0.0395466103488256	-2.23833534966263	-3.69447589087512	-1.1199349549273	5.32663629123789
