ID	miRNA_ID	adj.P.Val	P.Value	t	B	logFC	AveExpr
ILMN_3168764	hsa-miR-143*	0.317950375628039	0.0681795908238304	1.83941507519172	-4.86657941815055	0.0925419031811057	12.390619060305
ILMN_3168523		0.317950375628039	0.0678763626566	-1.84146766116793	-4.86798478579605	-0.132205229426917	8.19968260650662
ILMN_3168911		0.311705843641669	0.0645190261511576	1.86471988837895	-4.86825412219235	0.196432069365581	8.15710222165064
ILMN_3167406	hsa-miR-577	0.25100584484596	0.0442822538505537	2.03149649982694	-4.86896525245369	0.0748603170905096	6.55035654067954
ILMN_3168380	hsa-miR-218	0.317950375628039	0.0673005623015279	-1.84538641505681	-4.87891643186888	-0.176761734891278	12.2672386852215
ILMN_3168446	hsa-miR-494	0.355491548399502	0.0839230908290316	1.74197745187022	-4.88298781971844	0.344634301928016	11.5864914994453
ILMN_3168498	hsa-miR-590-5p	0.340937157996666	0.0777862619058822	1.77800272442709	-4.88955376714691	0.390078827427804	9.19432229425183
ILMN_3168777	hsa-miR-653	0.340937157996666	0.0775380295168227	1.77950848133604	-4.90275662978734	0.0668543136850435	8.79337230099775
ILMN_3168705	hsa-miR-151-3p	0.257820630550226	0.0486369049771605	-1.99083070348083	-4.91570868940101	-0.0650634422372995	13.109592084913
ILMN_3167259	hsa-miR-199b-5p	0.194295080165631	0.0293101278607977	2.20411876488935	-4.9181659414939	0.185701053507826	14.0944484661172
ILMN_3168180	hsa-miR-378*	0.260105052734534	0.0517404493653914	-1.96369820878531	-4.91986657519713	-0.115200183929417	12.9685373465741
ILMN_3167163	hsa-miR-523	0.317950375628039	0.0671266418300731	-1.84657556301379	-4.92460372084926	-0.135011059414178	7.76943164787571
ILMN_3168800	hsa-miR-379*	0.340937157996666	0.07662124612479	1.78510428116704	-4.93467913322682	0.205223819051513	8.61745917352066
ILMN_3167355	hsa-miR-216a	0.32191043760353	0.0694426882865258	1.83094586109017	-4.93919774956083	0.395390218487631	8.21302627765703
ILMN_3168679	hsa-miR-1224-3p	0.372935333836734	0.0918495756698332	1.69851082155663	-4.94432685312574	0.0676655640416666	11.3200315297679
ILMN_3168792	hsa-let-7c*	0.328696025267304	0.0719170742795862	1.81471904728486	-4.94943708005771	0.159453362285555	8.1906830745106
ILMN_3167591	hsa-miR-554	0.368747270368571	0.0892078549275931	-1.71264507493943	-4.95036601436425	-0.0759014141211605	9.75102387680233
ILMN_3168673	hsa-miR-195*	0.370961005022639	0.091039338350534	1.70281034410428	-4.95402687750848	0.148876013672606	10.4050507465429
ILMN_3168727	hsa-miR-30c-2*	0.376378865889789	0.0942857063912918	-1.68576652748332	-4.96138856717179	-0.154167675407482	10.7726818001807
ILMN_3168639	hsa-miR-548n	0.230896316480848	0.0381130164322098	2.09539890741755	-4.97225945064353	0.0576244578307588	5.98723966576978
ILMN_3168542	hsa-miR-548k	0.255399073528614	0.0457264716797954	2.01764611383265	-4.97552827619076	0.139191403319295	6.39072381293245
ILMN_3167185	hsa-miR-629*	0.317950375628039	0.068310735724452	-1.83852969242614	-4.97651178101785	-0.216882186743386	7.44904942313034
ILMN_3166938	hsa-miR-424	0.194295080165631	0.0285443855663742	2.21486957947295	-4.97681387032559	0.134207143825154	14.1792268740359
ILMN_3167474	hsa-miR-302a*	0.378650337596854	0.0959027055922164	-1.67745416894985	-4.98014590877185	-0.218510626138148	11.152989242338
ILMN_3168734	hsa-miR-374b*	0.370788706239536	0.0903493878085855	1.70649617606528	-4.98212123342043	0.152135033095838	9.42038008848096
ILMN_3168763	hsa-miR-92a-2*	0.201900276599637	0.032205836104015	-2.16555527030487	-4.9909714998275	-0.048680418303845	5.58660122291188
ILMN_3167364		0.376378865889789	0.0945460399916004	-1.68442048890774	-4.99502173222209	-0.118537521803605	9.76236672871799
ILMN_3168786	hsa-miR-140-3p	0.260105052734534	0.0514601976228481	1.96609075726598	-4.99734955588014	0.0679589918655683	13.2740571935955
ILMN_3167714	hsa-miR-455-5p	0.357356555059439	0.0850725338611992	1.73547171796851	-5.00310270545141	0.261577613249729	12.2907622695329
ILMN_3168013		0.378650337596854	0.0957380172084792	1.67829554992905	-5.02901925160725	0.0778660204880417	9.34623516095501
ILMN_3168585	hsa-miR-1250	0.31490365282024	0.0657309808070196	-1.85621223049738	-5.03773119008259	-0.115416361994756	6.9531241060355
ILMN_3168874	hsa-miR-488	0.37351620913442	0.0929712834963404	1.69260908380389	-5.03895575071173	0.206364505378776	8.96570244044736
ILMN_3167759	hsa-miR-614	0.400165573849507	0.104981152018945	1.63278234904047	-5.06519447939358	0.232669857059379	10.4892162589015
ILMN_3168610	hsa-miR-92b*	0.332836563386663	0.0735437995954811	-1.80430155499611	-5.07070341208131	-0.233769161469199	7.22132494318757
ILMN_3168814	hsa-miR-1280	0.256769859271212	0.0464198814784136	2.01112826633344	-5.08813801907113	0.0611138343050062	13.6205335572572
ILMN_3167342		0.37351620913442	0.0928460305034174	1.69326520978147	-5.0935679116811	0.0823695851656492	8.50099467679689
ILMN_3168817	hsa-miR-877*	0.355491548399502	0.0841381743373493	-1.7407545755531	-5.09690716008929	-0.254307910163392	7.762511502579
ILMN_3167864	hsa-miR-197	0.256769859271212	0.0466446556580018	-2.0090332544944	-5.09695004055076	-0.0918721958312307	13.5235562840061
ILMN_3168421		0.40217054476922	0.108533360990121	1.61614715748704	-5.09828347312338	0.0751928328870939	10.0517109997114
ILMN_3168848	hsa-miR-1287	0.407720744995882	0.112167715872229	-1.59957242851457	-5.1044588711132	-0.152118860569612	10.5429747131052
ILMN_3168656	hsa-miR-624	0.367491710939478	0.0885831547766776	1.71603723082447	-5.10955404798844	0.110564934394134	8.19524106647229
ILMN_3168902		0.401444652441523	0.107513414397904	1.62087840072758	-5.1095967314612	0.295985405841973	9.69948188060331
ILMN_3168783	hsa-miR-500	0.373418756789466	0.0922947669619378	-1.69616152630087	-5.11318785663899	-0.114514246233865	12.2423865344152
ILMN_3167937	hsa-miR-519c-3p	0.39282906174377	0.101372598904856	1.65015093985417	-5.12214107724394	0.169455322321493	8.8278107494838
ILMN_3167594	hsa-miR-662	0.257219069272485	0.0470800940574953	-2.00499908116222	-5.1226759648743	-0.121506822991615	5.9242860558965
ILMN_3168373	hsa-miR-518d-3p	0.407720744995882	0.111284584433333	1.60356009515353	-5.12442348122465	0.0669394342664429	9.82283057805681
ILMN_3167142		0.324463237195954	0.0705601275648843	1.82355934999513	-5.1249620389898	0.10202222932752	6.97201966025353
ILMN_3168116	hsa-miR-301a	0.351205474613617	0.0825102818087887	1.75007456697716	-5.12819679946932	0.309400997903326	12.8427630075524
ILMN_3168540	hsa-miR-548c-5p	0.412193693151542	0.115786998738521	1.58348698161744	-5.13430491055784	0.258936200400584	10.6968870222412
ILMN_3168907		0.317950375628039	0.0674668120085623	1.84425210411124	-5.13829136688732	0.144760906475686	6.82864026906256
ILMN_3168366	hsa-miR-193a-3p	0.420272161460491	0.11907191207915	-1.56923021211865	-5.15241835035066	-0.132616244457532	11.2893779956447
ILMN_3167223	hsa-miR-28-5p	0.25100584484596	0.04421367977927	2.03216367835994	-5.16261691921726	0.0770659081982679	13.8364192838674
ILMN_3167184	hsa-miR-372	0.420272161460491	0.119663174192935	1.56669732647844	-5.17199751637022	0.069832950682045	10.1184248110615
ILMN_3168801	hsa-miR-654-3p	0.411930672576632	0.115124729453731	1.58640012875161	-5.17550540680872	0.202481336407097	9.37787458664075
ILMN_3168791	hsa-miR-890	0.425739201897645	0.122330303427358	1.55539343289769	-5.1893975777439	0.0681030861301863	10.093125654536
ILMN_3168861	hsa-miR-593	0.357356555059439	0.0852037899836042	1.73473340598418	-5.19113866989069	0.0550704286294481	7.40680739209106
ILMN_3167370	hsa-miR-490-5p	0.410371111755118	0.113522859735973	1.59350188453007	-5.20176794161164	0.147655129464896	12.0865987289124
ILMN_3168557	hsa-miR-1243	0.387310892558119	0.0994492597485476	1.65961265053101	-5.24092805327932	0.078760226051644	7.91593482243061
ILMN_3168551	hsa-miR-944	0.330695051472816	0.0727817929879035	1.80915740599354	-5.24099069549758	0.176600695630357	6.74086405098239
ILMN_3168010		0.260105052734534	0.0503220603534942	1.97592208023894	-5.24862527083924	0.0489926550782025	5.89497711619485
ILMN_3168435		0.400165573849507	0.105545854412708	1.63010792963304	-5.25180364962556	0.236611100980392	8.27435659969197
ILMN_3168773	hsa-miR-1202	0.376378865889789	0.0946699680142003	1.68378078251506	-5.2527133666432	0.0585584038418334	7.5531799228847
ILMN_3168539	hsa-miR-548j	0.401437319154923	0.106582484736329	-1.62522821715641	-5.25824817842295	-0.103079446379912	8.04539504981206
ILMN_3167690	hsa-miR-181d	0.400165573849507	0.104655300782624	1.63433083491766	-5.26001708271596	0.158597901759373	8.10928395802243
ILMN_3168030	hsa-miR-144:9.1	0.448862117208421	0.132755672170584	-1.5129920213716	-5.26078981927281	-0.554731873359897	9.39939542349797
ILMN_3168065		0.370788706239536	0.0900770913201961	1.70795713719884	-5.2640597620076	0.0617461169501556	7.23507132576519
ILMN_3168654	hsa-miR-33a*	0.412193693151542	0.115960280655515	1.58272694857261	-5.2658111510954	0.0730562881116992	8.50812552759146
ILMN_3168667	hsa-miR-136*	0.452926386172974	0.134997956515411	1.5042162428169	-5.26962139038974	0.22686409069583	10.0323604787972
ILMN_3167565	hsa-miR-20b	0.460438892095725	0.14156483180368	-1.47915371509826	-5.27391638742499	-0.237460895435351	10.8996075984544
ILMN_3168093		0.460438892095725	0.143197016028546	1.47306530590299	-5.28255038035428	0.0745988676428038	11.2024224120106
ILMN_3167068		0.383037145982791	0.0973483052235741	1.67011846720781	-5.28388290338371	0.0892479320419932	7.51940716907731
ILMN_3168561	hsa-miR-129-3p	0.452926386172974	0.134750594220251	-1.5051787389756	-5.28622940113712	-0.286815394086938	9.25381674276793
ILMN_3167058		0.364692706134092	0.0872714423412587	1.72322388475083	-5.28632278189647	0.0724068295284708	6.99787955633439
ILMN_3168556	hsa-miR-122*	0.400165573849507	0.104655472272077	1.63433001896034	-5.28660926558281	0.0882765095115179	7.88451527958122
ILMN_3167510	hsa-miR-20a	0.230896316480848	0.0380657098744082	-2.09592226442668	-5.29209808655232	-0.0901754851586478	14.1259323181171
ILMN_3168660	hsa-miR-892a	0.260105052734534	0.0505478526492288	1.97395678874227	-5.29278390569363	0.0601105245022131	5.82061092171326
ILMN_3168690	hsa-miR-875-3p	0.400274236596259	0.105924099291412	1.62832298621657	-5.292977425037	0.079695356540352	7.900170570411
ILMN_3168173	hsa-miR-483-3p	0.401444652441523	0.107665838111102	-1.62016907161104	-5.29404782124038	-0.146975673296078	12.4121916888518
ILMN_3168536	hsa-miR-548h	0.347566457231462	0.0803760898605326	1.76252448719927	-5.29458123040047	0.0799411253620068	6.7457106456364
ILMN_3167636	hsa-miR-508-5p	0.370961005022639	0.0908355164096731	1.70389682263843	-5.29755921945244	0.0701114872290143	7.09023469667276
ILMN_3168892		0.260105052734534	0.0510804639174682	-1.96935026480346	-5.29899742433263	-0.0965246470546948	13.7428036708274
ILMN_3167375	hsa-miR-203	0.452926386172974	0.135600287532778	-1.50187830310957	-5.29973013364897	-0.213904365908427	9.1215077964681
ILMN_3167727	hsa-miR-507	0.460438892095725	0.143323752717361	1.47259480896947	-5.30479281695719	0.0838240612383299	10.3465317819914
ILMN_3167015		0.460438892095725	0.144105873560813	1.46969838846574	-5.30961072734106	0.089322959476279	10.3288826895602
ILMN_3167146	hsa-miR-593*	0.366877975802442	0.0881147976818092	1.71859325327113	-5.31873561276367	0.152288956892604	6.95805896334432
ILMN_3167546		0.474831525907835	0.150536108213576	-1.44633552422086	-5.32272733401192	-0.092967258778101	11.1637667956363
ILMN_3168378	hsa-miR-501-5p	0.471794844953391	0.148749291727663	-1.45274887228775	-5.3357390842044	-0.140162360550944	10.0597221274746
ILMN_3168363	hsa-miR-509-3p	0.385164568732645	0.0982253747335654	1.66571061994307	-5.33580528025072	0.166410730814059	7.28908794863209
ILMN_3168550	hsa-miR-216b	0.468275200954359	0.147230630867746	1.45824669360498	-5.34133611862701	0.0831115954548292	9.75230676833548
ILMN_3167523	hsa-miR-219-5p	0.474302833500938	0.149954258277152	1.44841745252749	-5.35167889025118	0.54135216897083	10.1721743571039
ILMN_3166965	hsa-miR-383	0.411930672576632	0.114458633459055	1.58934359191105	-5.36596812564609	0.0601958592950798	7.80258410300344
ILMN_3167382	hsa-miR-565:9.1	0.400165573849507	0.105215220864553	-1.63167240530034	-5.37819863833383	-0.21105703906697	12.6299104406119
ILMN_3168221	hsa-miR-548c-3p	0.437219386515658	0.127156380532501	1.53542523819997	-5.37832216891067	0.052597292452635	8.25564061748553
ILMN_3167803	hsa-miR-525-5p	0.490986088960017	0.157801642565315	1.42084626073755	-5.38674847942842	0.0870149242761009	9.93490517360758
ILMN_3167913	hsa-miR-299-5p	0.497682589887294	0.161257852269158	-1.40903610769927	-5.39098648312849	-0.165891545649833	10.2489839836633
ILMN_3168109	hsa-miR-1298	0.39282906174377	0.10155231639839	1.64927424827482	-5.3946389797645	0.182910758488089	7.13366134780435
ILMN_3167351	hsa-miR-1296	0.500209666742893	0.163878245768243	1.4002103095757	-5.39709162443112	0.142639034548704	11.5247857567601
ILMN_3167573		0.407720744995882	0.111544123846014	1.60238556490604	-5.40305583999032	0.0778555939176622	7.43963476394442
ILMN_3167470		0.475039519724173	0.151202888556396	-1.44395732284833	-5.41265957836862	-0.391007650252178	8.59055874670829
ILMN_3168441	hsa-miR-449b	0.512283854420295	0.170612833340855	1.37801047433445	-5.41633733427232	0.0746944753641916	10.81060639846
ILMN_3168101		0.459697829906741	0.138830006669434	-1.4894787117232	-5.41955726050244	-0.0847456221643821	8.31245430824876
ILMN_3168670	hsa-miR-218-2*	0.420272161460491	0.120392374636717	1.56358715575823	-5.41983011221186	0.0865807414204021	7.71990611717143
ILMN_3167214		0.459697829906741	0.139999591552519	1.48504388471577	-5.42745220029103	0.0618145540958608	12.3397027569415
ILMN_3168686	hsa-miR-532-3p	0.490472191329215	0.157208117220805	-1.42289427131786	-5.4275367319385	-0.0996797507445191	11.804614650059
ILMN_3168809	hsa-miR-1207-3p	0.340937157996666	0.0779272866895826	-1.77714904276581	-5.43155054134269	-0.110795580884745	6.18918626356596
ILMN_3168828	hsa-miR-1285	0.512283854420295	0.169113317506836	-1.38289506262842	-5.43486021293349	-0.285611683977475	9.79374692760025
ILMN_3168648	hsa-miR-99a*	0.51431706073785	0.172122089032685	1.3731269079244	-5.43801782605553	0.237749160136467	10.4982024229375
ILMN_3167041		0.349333382571059	0.0814602734903692	-1.75616637395559	-5.44086594652028	-0.100754802730185	6.263582182631
ILMN_3168914		0.410371111755118	0.113613661507749	1.59309719535882	-5.45293330408995	0.16983663884875	12.9214309666071
ILMN_3167447	hsa-miR-9	0.529165357869741	0.185785566693132	-1.330323222848	-5.47882433030609	-0.197521463264346	11.0602936458678
ILMN_3168605	hsa-miR-1254	0.529411727178379	0.186334433233962	1.32865387161397	-5.48055978417035	0.0847051909349918	10.8207041127614
ILMN_3168150		0.405360577761116	0.109748278695149	1.61055772374818	-5.48575294919935	0.0654010846774078	6.92631983651408
ILMN_3168564	hsa-miR-940	0.518865945367744	0.177637948108433	1.35554983353686	-5.49469715173419	0.103603292171762	11.8173875720777
ILMN_3168702	hsa-miR-1227	0.499049893822565	0.162301836961848	-1.4055068157595	-5.49507280497504	-0.180936529737004	8.50169753568891
ILMN_3167069		0.387310892558119	0.0993486999928502	1.6601113942315	-5.50643284652708	0.278880974221716	13.3500195311138
ILMN_3168844	hsa-miR-24-1*	0.420272161460491	0.120073049924461	1.56494729086709	-5.50998247103354	0.182262306097599	12.9622535112283
ILMN_3168729	hsa-miR-30b*	0.522873821559614	0.180836710338522	-1.3455442756243	-5.5135236345727	-0.107136881803667	9.2131110173187
ILMN_3167194	hsa-miR-9*	0.547184768019678	0.196413047734575	-1.29863267925159	-5.51633464225109	-0.162960793048141	11.0009069541696
ILMN_3167393	hsa-miR-496	0.401444652441523	0.107533857882679	1.62078321679935	-5.517075667691	0.105230015667367	6.79532588142078
ILMN_3168807	hsa-miR-1226	0.524636602589085	0.182076231714442	-1.34170287397019	-5.51726951846656	-0.177075800533963	9.18676384338298
ILMN_3167979	hsa-miR-539	0.542229998861943	0.19321383365561	1.30803543543439	-5.52498394668663	0.0548898290446367	10.338269619757
ILMN_3168799	hsa-miR-411*	0.500209666742893	0.164090092256705	1.39950150164972	-5.52590498030755	0.0851298711760737	8.53954671644015
ILMN_3168658	hsa-miR-892b	0.340937157996666	0.0780135680306782	1.77662737331745	-5.53780666922138	0.0903424297705886	6.08475949422076
ILMN_3168692	hsa-miR-1267	0.551920538400892	0.200602628185744	1.28648925422445	-5.53792654097285	0.0704852794667055	11.3970596365425
ILMN_3168066	hsa-miR-581	0.512283854420295	0.169598827058192	1.38130995867842	-5.54710338408878	0.0475546301138898	8.53497942716455
ILMN_3167062	hsa-miR-151:9.1	0.445481753946802	0.129948389360901	-1.52414432634862	-5.55673778833815	-0.100970230979916	12.734665690254
ILMN_3168085	hsa-miR-128a:9.1	0.551517737874556	0.199413400419272	-1.28991699361525	-5.55792253652354	-0.140300977558445	9.77810093358376
ILMN_3167815	hsa-miR-570	0.549174897629483	0.197881704342601	1.29435417653572	-5.5594091147429	0.21874543248	9.82527937812482
ILMN_3168693	hsa-miR-15b*	0.558062999903903	0.205191723108771	-1.27340087694256	-5.56253985383959	-0.140279002965011	10.3503138665804
ILMN_3168873	hsa-miR-1299	0.547184768019678	0.195661419699027	-1.30083150517212	-5.56321354787706	-0.239347348299235	9.30146354483615
ILMN_3167466		0.460438892095725	0.144133464871087	-1.4695964327746	-5.56677371066428	-0.339122391602788	7.38408596273235
ILMN_3168821	hsa-miR-1234	0.522873821559614	0.180451534147249	1.34674200236149	-5.56901608551122	0.16161973027315	8.76378108616789
ILMN_3167836		0.401444652441523	0.107986858473353	-1.61867777743882	-5.5704839321507	-0.0586338661562582	6.54254630783558
ILMN_3168634	hsa-miR-218-1*	0.56240881519306	0.214218942086621	1.24826959531055	-5.5758240905988	0.0527180689082414	11.1332165196786
ILMN_3167592		0.549174897629483	0.198086666131857	-1.29375895168294	-5.57917327374342	-0.0841107705425923	9.23323401171924
ILMN_3167264	hsa-miR-624*	0.56240881519306	0.215346054451063	1.24518649822592	-5.58026696067528	0.0971702418098364	10.9804801490854
ILMN_3167719	hsa-miR-545	0.448862117208421	0.132894548239	1.51244513529043	-5.58195085151127	0.146400691974271	7.22470485611742
ILMN_3168569	hsa-miR-96*	0.407720744995882	0.11211564585089	1.59980684753071	-5.58539312811216	0.0473987245800691	6.65406745798698
ILMN_3167768	hsa-miR-618	0.563029196130722	0.217344021563126	-1.23975004805975	-5.58638064476239	-0.171885603651639	10.9706358154551
ILMN_3168192	hsa-miR-144	0.524636602589085	0.183116093909075	-1.33849534682144	-5.59049978677866	-0.557583788092352	8.19151608535589
ILMN_3168689	hsa-miR-1184	0.56240881519306	0.211157006907715	1.25670541671376	-5.60347570584434	0.0859845029926838	9.79636887067462
ILMN_3167649	hsa-miR-1251	0.407720744995882	0.111508718896363	1.60254565929607	-5.61206386496467	0.0751675787182542	6.58947547405855
ILMN_3168481	hsa-miR-377	0.56240881519306	0.216107388161926	1.24311060103775	-5.61513592359473	0.226795680864514	11.7399084560772
ILMN_3168233		0.573345845820093	0.223773554022935	1.22249820139638	-5.61653729865108	0.0737882243401877	11.4185628846122
ILMN_3168829	hsa-miR-942	0.499049893822565	0.16257258549853	-1.40459435593686	-5.62023767307294	-0.163922854576181	7.74950655570107
ILMN_3167356		0.42812549095149	0.123389879488202	-1.55095678404223	-5.62163153491196	-0.0750679415404543	6.68205184507048
ILMN_3168882	hsa-miR-1304	0.524636602589085	0.183201999126676	1.33823097767147	-5.62381744257489	0.0952465412296135	8.45288616850927
ILMN_3168680	hsa-miR-1203	0.448862117208421	0.132249109793353	-1.51499064259995	-5.6269034369905	-0.0497416964227879	6.86499271055202
ILMN_3167120		0.459697829906741	0.139759062970898	1.48595355677436	-5.63405555049537	0.106821585473119	7.12534309323978
ILMN_3168869	hsa-miR-513a-5p	0.576360015049582	0.226013665290186	1.21657188114852	-5.63595779051512	0.0548906752914906	10.3532583071793
ILMN_3168743	hsa-miR-625*	0.580284664895423	0.230383796686949	-1.20513142193141	-5.63967015951962	-0.0595279731411296	11.3539061493387
ILMN_3168034	hsa-miR-631	0.452926386172974	0.135680131403782	-1.50156899983577	-5.64086770807851	-0.0750673234412789	6.87149758055421
ILMN_3168389	hsa-miR-125b	0.25100584484596	0.0439486203557417	2.03475086222684	-5.64303724752468	0.0122105721593773	14.5060019665051
ILMN_3168810	hsa-miR-545*	0.551920538400892	0.201954330967149	1.28261138135854	-5.64654633750763	0.0996521139378199	8.74783732472286
ILMN_3167451	hsa-miR-449a	0.539713819391095	0.191845872918931	-1.31209130851751	-5.65145793702735	-0.215579161840726	8.27255017427152
ILMN_3166955	hsa-miR-369-5p	0.580284664895423	0.232521303067761	1.1995925132751	-5.65563975874858	0.0726033592526889	10.3777800278319
ILMN_3168741	hsa-miR-551b*	0.400165573849507	0.104798824456706	-1.63364831589987	-5.65714284950113	-0.106637173155684	6.2268396635667
ILMN_3167034	hsa-miR-657	0.518865945367744	0.176457135844045	-1.35927763940279	-5.6597263201111	-0.0547783499232315	7.97222462623661
ILMN_3166993	hsa-miR-551b	0.580284664895423	0.232109500274812	-1.20065676197018	-5.66559533739286	-0.334976252205733	9.70870806353436
ILMN_3167704	hsa-miR-566	0.535905580282833	0.189556122283448	-1.3189286366961	-5.66576189197622	-0.063268121154719	8.24837005777517
ILMN_3168772	hsa-miR-1226*	0.515042070295773	0.17333486216039	1.36922612111315	-5.66906755313645	0.0895741344306256	7.91435315099201
ILMN_3167746	hsa-miR-580	0.515042070295773	0.173629903173946	1.36828026899176	-5.66977135748304	0.0693721082895946	7.90288901130207
ILMN_3168757	hsa-miR-145*	0.412193693151542	0.116278220862837	1.58133477432202	-5.67581556587522	0.0389054475739847	13.2833372519646
ILMN_3168396	hsa-miR-671:9.1	0.518865945367744	0.177163233656163	-1.35704624796867	-5.67725810114118	-0.110883823183032	7.83940812236447
ILMN_3166974	hsa-miR-767-5p	0.585452240249812	0.239329854118085	1.18218935930687	-5.67888802877697	0.0598154031025295	10.2204399894373
ILMN_3168637	hsa-miR-1826	0.497682589887294	0.160866026088905	-1.41036522020953	-5.68215572834421	-0.132739385392284	12.621616999256
ILMN_3168292	hsa-miR-453	0.512283854420295	0.170910421300046	1.37704497257229	-5.68273716333917	0.0614376423416418	7.73277683204967
ILMN_3168091	hsa-miR-660	0.56240881519306	0.213165424044831	1.25116210384504	-5.68492324896355	0.154484263971813	12.1491282518831
ILMN_3166959	hsa-miR-515-5p	0.579644872313547	0.228964720679509	1.20882911056852	-5.68702589205481	0.32851386176911	9.53549401203936
ILMN_3168172	hsa-miR-29b	0.257394608052704	0.0483254458284666	1.99363409287751	-5.68747931485335	0.0326011944080928	14.4740849299049
ILMN_3167116	hsa-miR-302a	0.580284664895423	0.232577539168971	-1.19944728371885	-5.68872848810883	-0.154903447314087	11.6377327997791
ILMN_3167441	hsa-miR-192	0.573345845820093	0.223830212298324	-1.22234778168576	-5.69083101091731	-0.144675332876337	11.8068910722606
ILMN_3167479		0.603556978726754	0.251438147469574	1.15209202012408	-5.6935678346615	0.0627902337727271	11.3487465179395
ILMN_3168853	hsa-miR-1291	0.522873821559614	0.180013398870742	1.34810674640153	-5.69535437247465	0.0971891298009835	7.93368981774563
ILMN_3168099		0.610964599506886	0.258259271756622	1.13558598237049	-5.70654429456716	0.0632462295314422	10.9188317421275
ILMN_3167282	hsa-miR-584	0.561796671614745	0.209017800967582	-1.26265230457425	-5.70671760167402	-0.107723162651958	12.1463128318385
ILMN_3168560	hsa-miR-1179	0.610834794149897	0.256074156130286	-1.14083987655886	-5.71298995875899	-0.141179068541678	10.4583716622476
ILMN_3168707	hsa-miR-921	0.579644872313547	0.228390507040464	-1.21033003007728	-5.71451928130628	-0.0716170117943609	8.77965833118325
ILMN_3167386	hsa-miR-302d	0.551920538400892	0.20196917518775	-1.28256890153329	-5.72109047638833	-0.132276443120546	12.2751987789431
ILMN_3168864	hsa-miR-1206	0.610834794149897	0.256183850433458	1.14057537831134	-5.7260649475356	0.0541523672717332	10.1908412912863
ILMN_3168064	hsa-miR-141	0.564554047888294	0.218918774901662	1.23549073257833	-5.73038396818181	0.212100805939713	8.65828739325001
ILMN_3168883	hsa-miR-1305	0.614750321792496	0.262007124047806	1.126646757462	-5.73548044963978	0.0636506367440717	10.4411641309989
ILMN_3168619	hsa-miR-550	0.610834794149897	0.257137441729476	-1.13827939583198	-5.73648991486193	-0.11949009789474	9.77650754240233
ILMN_3168017		0.610834794149897	0.256991176308188	-1.13863117349492	-5.74244675848321	-0.0956009792642369	9.62643095263939
ILMN_3167052	hsa-miR-495	0.626247249135424	0.270188769495982	1.10743796311929	-5.74527153981007	0.130864726030882	10.7561597873341
ILMN_3168870	hsa-miR-130a*	0.585452240249812	0.239805328102325	1.18098730238357	-5.74761457799081	0.12624159624148	8.91666012956427
ILMN_3168301	hsa-miR-339-5p	0.632495787942519	0.274541839831818	-1.0973821510792	-5.74892544401987	-0.149907266285366	11.0574925771698
ILMN_3167053	hsa-miR-671-3p	0.612767997032119	0.25969066085171	-1.13216123452125	-5.75030154436255	-0.108294085229534	9.6025023871493
ILMN_3168738	hsa-miR-1271	0.56240881519306	0.214478005397302	1.24755990958982	-5.75257552449665	0.0706038761046255	12.3844163249901
ILMN_3168677	hsa-miR-194*	0.636431933806835	0.277706471624865	1.0901406768236	-5.75450581865908	0.0605070188581536	11.148559245949
ILMN_3168377		0.434827100517941	0.126080871067211	-1.53982279497093	-5.76715220694152	-0.129065239226331	6.30149387057147
ILMN_3167806	hsa-miR-429	0.519521781679767	0.178316209781789	1.35341700751223	-5.77132799433533	0.0734471841244115	7.37474061108449
ILMN_3168070	hsa-miR-653:9.1	0.586574806276253	0.240777431397239	1.17853498537719	-5.77140945521187	0.0539158369465671	8.7044263188249
ILMN_3168753	hsa-miR-138-2*	0.551920538400892	0.201330269924403	-1.28439934954291	-5.77161730603164	-0.0840595649592517	7.84213185639387
ILMN_3168078		0.636526290208285	0.282962342110059	1.07823846060928	-5.77461012218724	0.0791715240198396	11.3882436308954
ILMN_3167363	hsa-miR-211	0.538069230000931	0.190791360157535	1.31523255081819	-5.78052077666355	0.214266871161646	7.72502842462602
ILMN_3167245	hsa-miR-592	0.631727525939788	0.27365664005776	1.09941802059101	-5.78086123777412	0.0851036334836337	9.84748417078738
ILMN_3168849	hsa-miR-1288	0.563029196130722	0.216871199417634	-1.2410332950951	-5.78563879754683	-0.108951609396565	8.07519591686747
ILMN_3168865	hsa-miR-1295	0.580284664895423	0.232620664792139	1.19933592900968	-5.78689726882714	0.0605663950946589	8.47724891932122
ILMN_3168895		0.619812504962986	0.265247272866256	-1.11899026717372	-5.78994277888054	-0.215858368412544	9.03137121946648
ILMN_3168708	hsa-let-7a*	0.620520838524204	0.266092342109506	1.117004099068	-5.79185075251644	0.228751008859565	11.9660912314757
ILMN_3168467	hsa-miR-656	0.612767997032119	0.260091918390926	1.13120355865174	-5.79227789245093	0.196542883995345	9.09038133670193
ILMN_3167135	hsa-miR-208a	0.563371150818105	0.217968052237922	1.23805952454054	-5.79785765836287	0.505701525479964	12.7456233341465
ILMN_3168644	hsa-miR-7-1*	0.636526290208285	0.281211183140751	-1.08218705570641	-5.79871640519666	-0.218250177236987	11.4460964797153
ILMN_3168486	hsa-miR-621	0.411930672576632	0.114876820273996	1.58749404608478	-5.80216239188222	0.0356323294236711	6.15254699796681
